home_player,away_player,sets,resulthome,resultaway,match_number
Szendi Balázs Áron,Csima Viktor,"['11-6', '11-8', '5-11', '5-11']",3,2,1
Szendi Balázs Áron,Solodovnikova Anna,[],0,3,5
Szendi Balázs Áron,Kovács Zoltán,"['6-11', '8-11', '10-12']",0,3,9
Szendi Balázs Áron,Szanda Szilárd,"['7-11', '5-11', '11-7', '7-11']",1,3,13
Márki László,Csima Viktor,[],3,1,14
Márki László,Solodovnikova Anna,[],3,0,2
Márki László,Kovács Zoltán,[],3,0,6
Márki László,Szanda Szilárd,[],3,2,10
Márki Gergely,Csima Viktor,"['11-7', '6-11', '11-6', '11-6']",3,1,11
Márki Gergely,Solodovnikova Anna,[],1,3,15
Márki Gergely,Kovács Zoltán,[],3,0,3
Márki Gergely,Szanda Szilárd,"['12-14', '6-11', '11-9', '11-4']",3,2,7
Tóth György,Csima Viktor,[],3,1,8
Tóth György,Solodovnikova Anna,[],3,0,12
Tóth György,Kovács Zoltán,"['13-11', '10-12', '6-11', '11-9']",2,3,16
Tóth György,Szanda Szilárd,"['8-11', '11-7', '8-11', '7-11']",1,3,4
