home_player,away_player,sets,resulthome,resultaway,match_number
Ilosvai Brigitta,Kovács Zoltán,[],3,0,1
Ilosvai Brigitta,Németh Dávid,[],3,2,5
Ilosvai Brigitta,Csikos Ferenc,[],2,3,9
Ilosvai Brigitta,Novothny-Farkas Csaba,[],3,1,13
Szőllősi Csaba,Kovács Zoltán,[],3,0,14
Szőllősi Csaba,Németh Dávid,[],3,2,2
Szőllősi Csaba,Csikos Ferenc,[],0,3,6
Szőllősi Csaba,Novothny-Farkas Csaba,[],0,3,10
Vitéz Gábor,Kovács Zoltán,[],3,1,11
Vitéz Gábor,Németh Dávid,[],1,3,15
Vitéz Gábor,Csikos Ferenc,[],0,3,3
Vitéz Gábor,Novothny-Farkas Csaba,[],0,3,7
Vancsura György,Kovács Zoltán,[],3,0,8
Vancsura György,Németh Dávid,[],3,1,12
Vancsura György,Csikos Ferenc,[],0,3,16
Vancsura György,Novothny-Farkas Csaba,[],1,3,4
