home_player,away_player,sets,resulthome,resultaway,match_number
Matolcsi Márta,Szőnyi Márta,[],3,0,1
Matolcsi Márta,Lengyel Zoltán,[],3,0,5
Matolcsi Márta,Kőszeghy Viktória,[],3,2,9
Matolcsi Márta,Monostori Balázs,[],0,3,13
Bors Bence,Szőnyi Márta,[],1,3,14
Bors Bence,Lengyel Zoltán,[],3,0,2
Bors Bence,Kőszeghy Viktória,[],3,2,6
Bors Bence,Monostori Balázs,[],1,3,10
Berger Árpád,Szőnyi Márta,[],3,0,11
Berger Árpád,Lengyel Zoltán,[],3,0,15
Berger Árpád,Kőszeghy Viktória,[],3,0,3
Berger Árpád,Monostori Balázs,[],0,3,7
Bodó Tivadar,Szőnyi Márta,[],3,2,8
Bodó Tivadar,Lengyel Zoltán,[],3,0,12
Bodó Tivadar,Kőszeghy Viktória,[],2,3,16
Bodó Tivadar,Monostori Balázs,[],0,3,4
