home_player,away_player,sets,resulthome,resultaway,match_number
Wlacsil Gábor,Horváth Tamás,[],2,3,1
Wlacsil Gábor,Buck György,[],2,3,5
Wlacsil Gábor,Brázai Balázs Botond,[],0,3,9
Wlacsil Gábor,Szántó Gyula,[],1,3,13
Kovács Zoltán,Horváth Tamás,[],0,3,14
Kovács Zoltán,Buck György,[],1,3,2
Kovács Zoltán,Brázai Balázs Botond,[],0,3,6
Kovács Zoltán,Szántó Gyula,[],0,3,10
Erdei István,Horváth Tamás,[],3,1,11
Erdei István,Buck György,[],3,2,15
Erdei István,Brázai Balázs Botond,[],2,3,3
Erdei István,Szántó Gyula,[],0,3,7
Csima Viktor,Horváth Tamás,[],0,3,8
Csima Viktor,Buck György,[],1,3,12
Csima Viktor,Brázai Balázs Botond,[],1,3,16
Csima Viktor,Szántó Gyula,[],0,3,4
