home_player,away_player,sets,resulthome,resultaway,match_number
Endrédy Miklós,Simon Gergő,[],3,0,1
Endrédy Miklós,Bodnár István,[],3,1,5
Endrédy Miklós,Samu Zoltán,[],0,3,9
Endrédy Miklós,Vadász Csaba,[],1,3,13
Becze Brigitta,Simon Gergő,[],1,3,14
Becze Brigitta,Bodnár István,[],3,0,2
Becze Brigitta,Samu Zoltán,[],0,3,6
Becze Brigitta,Vadász Csaba,[],0,3,10
Nagy József,Simon Gergő,[],1,3,11
Nagy József,Bodnár István,[],3,0,15
Nagy József,Samu Zoltán,[],2,3,3
Nagy József,Vadász Csaba,[],0,3,7
Frei Péter,Simon Gergő,[],2,3,8
Frei Péter,Bodnár István,[],3,0,12
Frei Péter,Samu Zoltán,[],2,3,16
Frei Péter,Vadász Csaba,[],3,0,4
