home_player,away_player,sets,resulthome,resultaway,match_number
Lelesz István,Szabó András Ákos,[],0,3,1
Lelesz István,Lampel András,[],0,3,5
Lelesz István,Rácz Zoltán,[],0,3,9
Lelesz István,Gulyás Imre,[],1,3,13
Pillinger János,Szabó András Ákos,[],1,3,14
Pillinger János,Lampel András,[],1,3,2
Pillinger János,Rácz Zoltán,[],1,3,6
Pillinger János,Gulyás Imre,[],3,2,10
Szimeiszter Csaba,Szabó András Ákos,[],1,3,11
Szimeiszter Csaba,Lampel András,[],0,3,15
Szimeiszter Csaba,Rácz Zoltán,[],1,3,3
Szimeiszter Csaba,Gulyás Imre,[],0,3,7
Székely Gábor,Szabó András Ákos,[],0,3,8
Székely Gábor,Lampel András,[],1,3,12
Székely Gábor,Rácz Zoltán,[],0,3,16
Székely Gábor,Gulyás Imre,[],0,3,4
