home_player,away_player,sets,resulthome,resultaway,match_number
Kovács Attila,Kajdon András,[],2,3,1
Kovács Attila,Seprős Richárd,[],1,3,5
Kovács Attila,Uhrin Zsolt,[],2,3,9
Kovács Attila,Baán Rita,[],2,3,13
Schmidt Attila,Kajdon András,[],0,3,14
Schmidt Attila,Seprős Richárd,[],0,3,2
Schmidt Attila,Uhrin Zsolt,[],0,3,6
Schmidt Attila,Baán Rita,[],1,3,10
Demeter Sándor ifj.,Kajdon András,[],2,3,11
Demeter Sándor ifj.,Seprős Richárd,[],2,3,15
Demeter Sándor ifj.,Uhrin Zsolt,[],3,1,3
Demeter Sándor ifj.,Baán Rita,[],1,3,7
Bódis Attila,Kajdon András,[],0,3,8
Bódis Attila,Seprős Richárd,[],0,3,12
Bódis Attila,Uhrin Zsolt,[],0,3,16
Bódis Attila,Baán Rita,[],0,3,4
