home_player,away_player,sets,resulthome,resultaway,match_number
Homonnai Gergely,Csizmás Ferenc,[],3,0,1
Homonnai Gergely,Dibusz Tibor,[],3,2,5
Homonnai Gergely,Jónás Csaba,[],1,3,9
Homonnai Gergely,Kiss Barnabás,[],3,1,13
Misák István,Csizmás Ferenc,[],3,0,14
Misák István,Dibusz Tibor,[],3,0,2
Misák István,Jónás Csaba,[],1,3,6
Misák István,Kiss Barnabás,[],3,1,10
Bárány Attila,Csizmás Ferenc,[],3,1,11
Bárány Attila,Dibusz Tibor,[],0,3,15
Bárány Attila,Jónás Csaba,[],1,3,3
Bárány Attila,Kiss Barnabás,[],3,2,7
Szabó László,Csizmás Ferenc,[],3,0,8
Szabó László,Dibusz Tibor,[],2,3,12
Szabó László,Jónás Csaba,[],0,3,16
Szabó László,Kiss Barnabás,[],0,3,4
