home_player,away_player,sets,resulthome,resultaway,match_number
Bicsák Bettina,Szőke Ferenc,[],3,0,1
Bicsák Bettina,Kelemen József id.,[],3,0,5
Bicsák Bettina,Kelemen József ifj.,[],1,3,9
Bicsák Bettina,Gulyás István,[],2,3,13
Steinbach Roland,Szőke Ferenc,[],3,0,14
Steinbach Roland,Kelemen József id.,[],3,0,2
Steinbach Roland,Kelemen József ifj.,[],3,2,6
Steinbach Roland,Gulyás István,[],3,0,10
Nguyen Anh Phuong,Szőke Ferenc,[],3,1,11
Nguyen Anh Phuong,Kelemen József id.,[],3,0,15
Nguyen Anh Phuong,Kelemen József ifj.,[],3,2,3
Nguyen Anh Phuong,Gulyás István,[],3,2,7
Sinka Csaba,Szőke Ferenc,[],3,1,8
Sinka Csaba,Kelemen József id.,[],3,0,12
Sinka Csaba,Kelemen József ifj.,[],3,0,16
Sinka Csaba,Gulyás István,[],2,3,4
