home_player,away_player,sets,resulthome,resultaway,match_number
Abádi Márton,Urbán Erika,[],3,2,1
Abádi Márton,Gönczöl Péter,[],3,0,5
Abádi Márton,Szűcs Béla,[],3,0,9
Abádi Márton,Várady Ágnes,[],3,1,13
Szalai István,Urbán Erika,[],3,0,14
Szalai István,Gönczöl Péter,[],0,3,2
Szalai István,Szűcs Béla,[],3,1,6
Szalai István,Várady Ágnes,[],3,0,10
Tóth András,Urbán Erika,[],0,3,11
Tóth András,Gönczöl Péter,[],1,3,15
Tóth András,Szűcs Béla,[],1,3,3
Tóth András,Várady Ágnes,[],3,1,7
Bátorfi István dr,Urbán Erika,[],3,2,8
Bátorfi István dr,Gönczöl Péter,[],3,1,12
Bátorfi István dr,Szűcs Béla,[],3,2,16
Bátorfi István dr,Várady Ágnes,[],3,2,4
