home_player,away_player,sets,resulthome,resultaway,match_number
Szűcs Gergely,Kakas Norbert,[],3,0,1
Szűcs Gergely,Hajtó BélaBősz Gábor,[],3,0,5
Szűcs Gergely,Vass Mihály,[],3,1,9
Szűcs Gergely,Soproni József,[],3,0,13
Nemes Gábor,Kakas Norbert,[],3,0,14
Nemes Gábor,Hajtó BélaBősz Gábor,[],3,0,2
Nemes Gábor,Vass Mihály,[],3,2,6
Nemes Gábor,Soproni József,[],3,0,10
Padla László,Kakas Norbert,[],3,1,11
Padla László,Hajtó BélaBősz Gábor,[],3,1,15
Padla László,Vass Mihály,[],2,3,3
Padla László,Soproni József,[],3,2,7
Csongor Tamás,Kakas Norbert,[],3,0,8
Csongor Tamás,Hajtó BélaBősz Gábor,[],3,0,12
Csongor Tamás,Vass Mihály,[],3,1,16
Csongor Tamás,Soproni József,[],2,3,4
