home_player,away_player,sets,resulthome,resultaway,match_number
Bősz Gábor,Pecsenyánszky István,[],3,2,1
Bősz Gábor,Molnár Tibor,[],3,1,5
Bősz Gábor,Dobi László,[],1,3,9
Bősz Gábor,Trinh Minh Hoang,[],0,3,13
Kakas Norbert,Pecsenyánszky István,[],1,3,14
Kakas Norbert,Molnár Tibor,[],0,3,2
Kakas Norbert,Dobi László,[],2,3,6
Kakas Norbert,Trinh Minh Hoang,[],1,3,10
Soproni József,Pecsenyánszky István,[],3,0,11
Soproni József,Molnár Tibor,[],3,0,15
Soproni József,Dobi László,[],3,0,3
Soproni József,Trinh Minh Hoang,[],2,3,7
Szarka Béla,Pecsenyánszky István,[],3,1,8
Szarka Béla,Molnár Tibor,[],3,1,12
Szarka Béla,Dobi László,[],3,1,16
Szarka Béla,Trinh Minh Hoang,[],2,3,4
