home_player,away_player,sets,resulthome,resultaway,match_number
Balogh Zsófia,Nincs játékos,[],3,0,1
Balogh Zsófia,Márkus Zoltán,[],2,3,5
Balogh Zsófia,Kovács Szilárd,[],3,0,9
Balogh Zsófia,Farkas Zoltán,[],3,1,13
Keserű Dóra,Nincs játékos,[],3,0,14
Keserű Dóra,Márkus Zoltán,[],3,0,2
Keserű Dóra,Kovács Szilárd,[],3,0,6
Keserű Dóra,Farkas Zoltán,[],3,0,10
Lányi Kristóf,Nincs játékos,[],3,0,11
Lányi Kristóf,Márkus Zoltán,[],2,3,15
Lányi Kristóf,Kovács Szilárd,[],0,3,3
Lányi Kristóf,Farkas Zoltán,[],3,0,7
Tussinger Szandra,Nincs játékos,[],3,0,8
Tussinger Szandra,Márkus Zoltán,[],1,3,12
Tussinger Szandra,Kovács Szilárd,[],3,2,16
Tussinger Szandra,Farkas Zoltán,[],3,0,4
