home_player,away_player,sets,resulthome,resultaway,match_number
Farkas Zoltán,Horváth Zoltán,"['8-11', '9-11', '10-12']",0,3,1
Farkas Zoltán,Tódor Attila,"['11-8', '11-7', '7-11', '7-11']",2,3,5
Farkas Zoltán,Szepesi Zoltán,"['11-4', '11-7', '11-4']",3,0,9
Farkas Zoltán,Freund Tamás,"['4-11', '8-11', '2-11']",0,3,13
Korály Csaba,Horváth Zoltán,"['8-11', '9-11', '3-11']",0,3,14
Korály Csaba,Tódor Attila,"['11-7', '11-8', '11-9']",3,0,2
Korály Csaba,Szepesi Zoltán,"['7-11', '11-9', '11-4', '11-9']",3,1,6
Korály Csaba,Freund Tamás,"['1-11', '6-11', '7-11']",0,3,10
Évi Róbert,Horváth Zoltán,"['4-11', '5-11', '4-11']",0,3,11
Évi Róbert,Tódor Attila,"['10-12', '9-11', '4-11']",0,3,15
Évi Róbert,Szepesi Zoltán,"['11-4', '11-5', '11-8']",3,0,3
Évi Róbert,Freund Tamás,"['6-11', '3-11', '2-11']",0,3,7
Turkovics Kornél,Horváth Zoltán,"['9-11', '11-4', '10-12', '5-11']",1,3,8
Turkovics Kornél,Tódor Attila,"['12-10', '11-1', '11-7']",3,0,12
Turkovics Kornél,Szepesi Zoltán,"['11-6', '7-11', '17-15', '11-7']",3,1,16
Turkovics Kornél,Freund Tamás,"['8-11', '8-11', '5-11']",0,3,4
