home_player,away_player,sets,resulthome,resultaway,match_number
Populás György,Dobi László,[],3,2,1
Populás György,Molnár Tibor,[],3,1,5
Populás György,Katus Ferenc,[],3,1,9
Populás György,Tóth Tamás,[],1,3,13
Zacher Gizella,Dobi László,[],0,3,14
Zacher Gizella,Molnár Tibor,[],1,3,2
Zacher Gizella,Katus Ferenc,[],1,3,6
Zacher Gizella,Tóth Tamás,[],2,3,10
Kávássy Lóránd,Dobi László,[],0,3,11
Kávássy Lóránd,Molnár Tibor,[],0,3,15
Kávássy Lóránd,Katus Ferenc,[],3,2,3
Kávássy Lóránd,Tóth Tamás,[],3,2,7
Bálint Tamás,Dobi László,[],1,3,8
Bálint Tamás,Molnár Tibor,[],3,1,12
Bálint Tamás,Katus Ferenc,[],3,1,16
Bálint Tamás,Tóth Tamás,[],3,0,4
