home_player,away_player,sets,resulthome,resultaway,match_number
Kádár Péter,Bártfai Zsombor Pál,"['11-3', '11-6', '11-8']",3,0,1
Kádár Péter,Hagymási András,"['7-11', '9-11', '7-11']",0,3,5
Kádár Péter,Szendrei László,"['11-6', '11-8', '11-8']",3,0,9
Kádár Péter,Pintér András,"['5-11', '6-11', '3-11']",0,3,13
Várszegi István,Bártfai Zsombor Pál,"['11-0', '11-0', '11-0']",3,0,14
Várszegi István,Hagymási András,"['7-11', '10-12', '11-4', '11-9']",3,2,2
Várszegi István,Szendrei László,"['11-8', '11-1', '11-13', '11-6']",3,1,6
Várszegi István,Pintér András,"['11-9', '11-4', '11-6']",3,0,10
Pályi Attila,Bártfai Zsombor Pál,"['11-9', '11-4', '11-3']",3,0,11
Pályi Attila,Hagymási András,"['7-11', '11-8', '6-11', '11-7']",3,2,15
Pályi Attila,Szendrei László,"['8-11', '8-11', '11-8', '4-11']",1,3,3
Pályi Attila,Pintér András,"['6-11', '3-11', '5-11']",0,3,7
Szabó Gergely,Bártfai Zsombor Pál,"['12-10', '11-4', '2-11', '11-4']",3,1,8
Szabó Gergely,Hagymási András,"['8-11', '7-11', '8-11']",0,3,12
Szabó Gergely,Szendrei László,"['7-11', '4-11', '9-11']",0,3,16
Szabó Gergely,Pintér András,"['11-9', '10-12', '5-11', '12-10']",2,3,4
