home_player,away_player,sets,resulthome,resultaway,match_number
Papp Sándor,Cseri Ádám,[],3,2,1
Papp Sándor,Kárpáti Ágoston,[],1,3,5
Papp Sándor,Vári-Kakas Andor,[],0,3,9
Papp Sándor,Karikás Gábor,[],2,3,13
Leitermann Lajos,Cseri Ádám,[],3,2,14
Leitermann Lajos,Kárpáti Ágoston,[],3,1,2
Leitermann Lajos,Vári-Kakas Andor,[],0,3,6
Leitermann Lajos,Karikás Gábor,[],1,3,10
Barabás István,Cseri Ádám,[],0,3,11
Barabás István,Kárpáti Ágoston,[],1,3,15
Barabás István,Vári-Kakas Andor,[],0,3,3
Barabás István,Karikás Gábor,[],0,3,7
Székely Péter,Cseri Ádám,[],0,3,8
Székely Péter,Kárpáti Ágoston,[],2,3,12
Székely Péter,Vári-Kakas Andor,[],0,3,16
Székely Péter,Karikás Gábor,[],2,3,4
