home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Ferenc,Varga Gergely,[],2,3,1
Nagy Ferenc,Szabó István,[],3,2,5
Nagy Ferenc,Pintér Róbert,[],1,3,9
Nagy Ferenc,Kollár Tamás,[],1,3,13
Jászay László,Varga Gergely,[],3,2,14
Jászay László,Szabó István,[],1,3,2
Jászay László,Pintér Róbert,[],0,3,6
Jászay László,Kollár Tamás,[],0,3,10
Palágyi Tivadar,Varga Gergely,[],0,3,11
Palágyi Tivadar,Szabó István,[],3,0,15
Palágyi Tivadar,Pintér Róbert,[],0,3,3
Palágyi Tivadar,Kollár Tamás,[],0,3,7
Győrffy Sándor,Varga Gergely,[],1,3,8
Győrffy Sándor,Szabó István,[],3,1,12
Győrffy Sándor,Pintér Róbert,[],3,0,16
Győrffy Sándor,Kollár Tamás,[],0,3,4
