home_player,away_player,sets,resulthome,resultaway,match_number
Töltl Márton,Ujvári Máté,[],3,0,1
Töltl Márton,Szabó László,[],1,3,5
Töltl Márton,Dudás István,[],3,0,9
Töltl Márton,Huzsvár Erik Bendegúz,[],2,3,13
Horváth Miklós,Ujvári Máté,[],2,3,14
Horváth Miklós,Szabó László,[],2,3,2
Horváth Miklós,Dudás István,[],3,1,6
Horváth Miklós,Huzsvár Erik Bendegúz,[],1,3,10
Muszta Csaba,Ujvári Máté,[],0,3,11
Muszta Csaba,Szabó László,[],2,3,15
Muszta Csaba,Dudás István,[],3,2,3
Muszta Csaba,Huzsvár Erik Bendegúz,[],0,3,7
Kapus Ferenc,Ujvári Máté,[],0,3,8
Kapus Ferenc,Szabó László,[],1,3,12
Kapus Ferenc,Dudás István,[],3,2,16
Kapus Ferenc,Huzsvár Erik Bendegúz,[],0,3,4
