home_player,away_player,sets,resulthome,resultaway,match_number
Simon Krisztián,Rugási László,[],3,0,1
Simon Krisztián,Vancsura György,[],3,1,5
Simon Krisztián,Prinyi Csaba,[],3,2,9
Simon Krisztián,Nincs játékos,[],3,0,13
Friesz József,Rugási László,[],1,3,14
Friesz József,Vancsura György,[],3,0,2
Friesz József,Prinyi Csaba,[],0,3,6
Friesz József,Nincs játékos,[],3,0,10
Papp Nándor,Rugási László,[],2,3,11
Papp Nándor,Vancsura György,[],3,2,15
Papp Nándor,Prinyi Csaba,[],2,3,3
Papp Nándor,Nincs játékos,[],3,0,7
Nagy Zoltán,Rugási László,[],3,0,8
Nagy Zoltán,Vancsura György,[],0,3,12
Nagy Zoltán,Prinyi Csaba,[],3,1,16
Nagy Zoltán,Nincs játékos,[],3,0,4
