home_player,away_player,sets,resulthome,resultaway,match_number
Lucz Péter,Tánczos Attila,[],3,2,1
Lucz Péter,Gábor Benjamin,[],3,1,5
Lucz Péter,Gyuris Alajos Tibor,[],0,3,9
Lucz Péter,Buck György,[],3,2,13
Phan Xuan Thao,Tánczos Attila,[],3,2,14
Phan Xuan Thao,Gábor Benjamin,[],3,2,2
Phan Xuan Thao,Gyuris Alajos Tibor,[],1,3,6
Phan Xuan Thao,Buck György,[],3,0,10
Szamkó István,Tánczos Attila,[],0,3,11
Szamkó István,Gábor Benjamin,[],2,3,15
Szamkó István,Gyuris Alajos Tibor,[],1,3,3
Szamkó István,Buck György,[],0,3,7
Tran van Tan,Tánczos Attila,[],0,3,8
Tran van Tan,Gábor Benjamin,[],2,3,12
Tran van Tan,Gyuris Alajos Tibor,[],0,3,16
Tran van Tan,Buck György,[],1,3,4
