home_player,away_player,sets,resulthome,resultaway,match_number
Hatházi Árpád,Álló József,[],0,3,1
Hatházi Árpád,Tóbiás Zoltán,[],3,0,5
Hatházi Árpád,Grigolopulosz Péter,[],0,3,9
Hatházi Árpád,Buck GyörgyVágó János,[],1,3,13
Perjési TamásMolnár Gábor,Álló József,[],0,3,14
Perjési TamásMolnár Gábor,Tóbiás Zoltán,[],0,3,2
Perjési TamásMolnár Gábor,Grigolopulosz Péter,[],0,3,6
Perjési TamásMolnár Gábor,Buck GyörgyVágó János,[],1,3,10
Kurilla János,Álló József,[],3,2,11
Kurilla János,Tóbiás Zoltán,[],3,2,15
Kurilla János,Grigolopulosz Péter,[],2,3,3
Kurilla János,Buck GyörgyVágó János,[],1,3,7
Murányi Szilvia Dóra,Álló József,[],0,3,8
Murányi Szilvia Dóra,Tóbiás Zoltán,[],0,3,12
Murányi Szilvia Dóra,Grigolopulosz Péter,[],3,2,16
Murányi Szilvia Dóra,Buck GyörgyVágó János,[],3,0,4
