home_player,away_player,sets,resulthome,resultaway,match_number
Botár Attila,Nagy János,[],3,0,1
Botár Attila,Takács Miklós Zoltán,[],3,0,5
Botár Attila,Tran van Tan,[],3,1,9
Botár Attila,Szamkó István,[],3,2,13
Orosz Ferenc,Nagy János,[],3,0,14
Orosz Ferenc,Takács Miklós Zoltán,[],3,0,2
Orosz Ferenc,Tran van Tan,[],3,0,6
Orosz Ferenc,Szamkó István,[],3,1,10
Simon Gergő,Nagy János,[],3,1,11
Simon Gergő,Takács Miklós Zoltán,[],3,1,15
Simon Gergő,Tran van Tan,[],3,0,3
Simon Gergő,Szamkó István,[],3,1,7
Iványi Gergő,Nagy János,[],3,0,8
Iványi Gergő,Takács Miklós Zoltán,[],3,1,12
Iványi Gergő,Tran van Tan,[],3,0,16
Iványi Gergő,Szamkó István,[],3,0,4
