home_player,away_player,sets,resulthome,resultaway,match_number
Farkas Márton,Szabó Gergely,[],3,0,1
Farkas Márton,Pályi Attila,[],0,3,5
Farkas Márton,Szabó László,[],1,3,9
Farkas Márton,Kádár Péter,[],1,3,13
Dobi László,Szabó Gergely,[],2,3,14
Dobi László,Pályi Attila,[],3,0,2
Dobi László,Szabó László,[],3,1,6
Dobi László,Kádár Péter,[],2,3,10
Pecsenyánszky István,Szabó Gergely,[],0,3,11
Pecsenyánszky István,Pályi Attila,[],0,3,15
Pecsenyánszky István,Szabó László,[],2,3,3
Pecsenyánszky István,Kádár Péter,[],2,3,7
Molnár Tibor,Szabó Gergely,[],1,3,8
Molnár Tibor,Pályi Attila,[],0,3,12
Molnár Tibor,Szabó László,[],2,3,16
Molnár Tibor,Kádár Péter,[],0,3,4
