home_player,away_player,sets,resulthome,resultaway,match_number
Álló József,Bősz Gábor,[],3,2,1
Álló József,Fail György,[],3,2,5
Álló József,Balog István,[],3,2,9
Álló József,Jelasity Radovan,[],3,2,13
Buck György,Bősz Gábor,[],0,3,14
Buck György,Fail György,[],3,0,2
Buck György,Balog István,[],3,2,6
Buck György,Jelasity Radovan,[],3,0,10
Ürge Krisztián,Bősz Gábor,[],0,3,11
Ürge Krisztián,Fail György,[],3,0,15
Ürge Krisztián,Balog István,[],3,0,3
Ürge Krisztián,Jelasity Radovan,[],3,1,7
Horváth Tamás,Bősz Gábor,[],3,0,8
Horváth Tamás,Fail György,[],3,2,12
Horváth Tamás,Balog István,[],3,0,16
Horváth Tamás,Jelasity Radovan,[],3,0,4
