home_player,away_player,sets,resulthome,resultaway,match_number
Rohovszky László Dr.,Rugási László,"['11-6', '11-5', '11-3']",3,0,1
Rohovszky László Dr.,Vancsura György,"['11-9', '9-11', '11-7', '11-7']",3,1,5
Rohovszky László Dr.,Szőnyi Márta,"['11-9', '11-9', '11-9']",3,0,9
Rohovszky László Dr.,Prinyi Csaba,"['11-7', '11-8', '11-8']",3,0,13
Bálint SándorMatis Ferenc,Rugási László,"['1-11', '18-20', '12-14']",0,3,14
Bálint SándorMatis Ferenc,Vancsura György,"['8-11', '8-11', '5-11']",0,3,2
Bálint SándorMatis Ferenc,Szőnyi Márta,"['11-2', '11-6', '11-3']",3,0,6
Bálint SándorMatis Ferenc,Prinyi Csaba,"['10-12', '11-5', '13-11', '14-12']",3,1,10
Tóth András,Rugási László,"['4-11', '11-5', '10-12', '11-2']",2,3,11
Tóth András,Vancsura György,"['10-12', '12-10', '7-11', '6-11']",1,3,15
Tóth András,Szőnyi Márta,"['3-11', '11-6', '11-9', '14-12']",3,1,3
Tóth András,Prinyi Csaba,"['11-7', '11-7', '12-10']",3,0,7
Keresztesi László,Rugási László,"['8-11', '12-10', '11-8', '11-9']",3,1,8
Keresztesi László,Vancsura György,"['9-11', '4-11', '7-11']",0,3,12
Keresztesi László,Szőnyi Márta,"['6-11', '8-11', '8-11']",0,3,16
Keresztesi László,Prinyi Csaba,"['11-9', '9-11', '9-11', '6-11']",1,3,4
