home_player,away_player,sets,resulthome,resultaway,match_number
Markus Schwander,Bulla József,[],3,0,1
Markus Schwander,Henics Ferenc,[],0,3,5
Markus Schwander,Stroh Tamás,[],3,0,9
Markus Schwander,Török Attila,[],0,3,13
Simon Dávid,Bulla József,[],3,0,14
Simon Dávid,Henics Ferenc,[],0,3,2
Simon Dávid,Stroh Tamás,[],2,3,6
Simon Dávid,Török Attila,[],0,3,10
Órai Dezső,Bulla József,[],3,0,11
Órai Dezső,Henics Ferenc,[],1,3,15
Órai Dezső,Stroh Tamás,[],2,3,3
Órai Dezső,Török Attila,[],0,3,7
Németh Tamás,Bulla József,[],3,0,8
Németh Tamás,Henics Ferenc,[],3,0,12
Németh Tamás,Stroh Tamás,[],3,2,16
Németh Tamás,Török Attila,[],2,3,4
