home_player,away_player,sets,resulthome,resultaway,match_number
Bali Péter,Gál Attila,[],2,3,1
Bali Péter,Maruzs Bence dr.,[],1,3,5
Bali Péter,Stefán István,[],0,3,9
Bali Péter,Bertalan Krisztián,[],1,3,13
Kirchmayer Richárd,Gál Attila,[],3,1,14
Kirchmayer Richárd,Maruzs Bence dr.,[],2,3,2
Kirchmayer Richárd,Stefán István,[],0,3,6
Kirchmayer Richárd,Bertalan Krisztián,[],3,1,10
Kovács Szilárd,Gál Attila,[],1,3,11
Kovács Szilárd,Maruzs Bence dr.,[],1,3,15
Kovács Szilárd,Stefán István,[],0,3,3
Kovács Szilárd,Bertalan Krisztián,[],1,3,7
Nincs játékos,Gál Attila,[],0,3,8
Nincs játékos,Maruzs Bence dr.,[],0,3,12
Nincs játékos,Stefán István,[],0,3,16
Nincs játékos,Bertalan Krisztián,[],0,3,4
