home_player,away_player,sets,resulthome,resultaway,match_number
Mannah Kinán dr,Pecsenyánszky István,[],2,3,1
Mannah Kinán dr,Bódis Ádám,[],3,1,5
Mannah Kinán dr,Bódis Attila,[],3,2,9
Mannah Kinán dr,Csiszár Gábor,[],0,3,13
Puskás Bálint,Pecsenyánszky István,[],3,0,14
Puskás Bálint,Bódis Ádám,[],3,0,2
Puskás Bálint,Bódis Attila,[],2,3,6
Puskás Bálint,Csiszár Gábor,[],1,3,10
Babicz Mihály,Pecsenyánszky István,[],3,0,11
Babicz Mihály,Bódis Ádám,[],0,3,15
Babicz Mihály,Bódis Attila,[],1,3,3
Babicz Mihály,Csiszár Gábor,[],0,3,7
Nagy Attila,Pecsenyánszky István,[],3,0,8
Nagy Attila,Bódis Ádám,[],3,1,12
Nagy Attila,Bódis Attila,[],2,3,16
Nagy Attila,Csiszár Gábor,[],0,3,4
