home_player,away_player,sets,resulthome,resultaway,match_number
Kovács Szilárd,Halász András,[],0,3,1
Kovács Szilárd,Bonnyainé Varga Éva,[],0,3,5
Kovács Szilárd,Komár János,[],0,3,9
Kovács Szilárd,Pósfai László,[],0,3,13
Évi Róbert,Halász András,[],0,3,14
Évi Róbert,Bonnyainé Varga Éva,[],3,1,2
Évi Róbert,Komár János,[],2,3,6
Évi Róbert,Pósfai László,[],3,1,10
Kirchmayer Richárd,Halász András,[],1,3,11
Kirchmayer Richárd,Bonnyainé Varga Éva,[],2,3,15
Kirchmayer Richárd,Komár János,[],2,3,3
Kirchmayer Richárd,Pósfai László,[],2,3,7
Szabó József,Halász András,[],1,3,8
Szabó József,Bonnyainé Varga Éva,[],0,3,12
Szabó József,Komár János,[],1,3,16
Szabó József,Pósfai László,[],1,3,4
