home_player,away_player,sets,resulthome,resultaway,match_number
Soproni József,Andrásik Ilona,"['11-3', '11-6', '11-5']",3,0,1
Soproni József,Kovács Zoltán,"['9-11', '11-7', '11-3', '11-4']",3,1,5
Soproni József,Márton Géza,"['11-4', '11-5', '11-6']",3,0,9
Soproni József,Arató András,"['11-9', '11-8', '11-6']",3,0,13
Ambrus Ákos,Andrásik Ilona,"['11-8', '11-8', '11-2']",3,0,14
Ambrus Ákos,Kovács Zoltán,"['7-11', '11-4', '11-1', '9-11']",3,2,2
Ambrus Ákos,Márton Géza,"['11-4', '11-7', '11-4']",3,0,6
Ambrus Ákos,Arató András,"['11-6', '11-6', '11-8']",3,0,10
Bősz Gábor,Andrásik Ilona,"['11-7', '12-14', '11-6', '7-11']",3,2,11
Bősz Gábor,Kovács Zoltán,"['11-9', '5-11', '11-8', '11-7']",3,1,15
Bősz Gábor,Márton Géza,"['8-11', '11-6', '11-5', '16-14']",3,1,3
Bősz Gábor,Arató András,"['11-7', '5-11', '11-7', '11-9']",3,1,7
Kakas Norbert,Andrásik Ilona,"['11-8', '11-9', '11-4']",3,0,8
Kakas Norbert,Kovács Zoltán,"['11-6', '11-4', '11-9']",3,0,12
Kakas Norbert,Márton Géza,"['11-3', '11-6', '11-5']",3,0,16
Kakas Norbert,Arató András,"['11-8', '11-9', '11-5']",3,0,4
