home_player,away_player,sets,resulthome,resultaway,match_number
Krebs Zoltán,Lippai László,"['11-8', '11-4', '9-11', '11-4']",3,1,1
Krebs Zoltán,Szaka Zsolt,"['11-5', '11-3', '11-2']",3,0,5
Krebs Zoltán,Deszatta Zoltán,"['11-9', '11-4', '11-9']",3,0,9
Krebs Zoltán,Kis László,"['11-5', '11-5', '11-4']",3,0,13
Jónyer IstvánnéJónyer Mária,Lippai László,"['12-10', '11-6', '11-7']",3,0,14
Jónyer IstvánnéJónyer Mária,Szaka Zsolt,"['11-8', '8-11', '11-7', '11-3']",3,1,2
Jónyer IstvánnéJónyer Mária,Deszatta Zoltán,"['11-8', '11-4', '11-7']",3,0,6
Jónyer IstvánnéJónyer Mária,Kis László,"['11-5', '9-11', '11-5', '12-14']",2,3,10
Czétényi János,Lippai László,"['7-11', '11-13', '4-11']",0,3,11
Czétényi János,Szaka Zsolt,"['11-8', '8-11', '11-13', '11-1']",2,3,15
Czétényi János,Deszatta Zoltán,"['6-11', '7-11', '8-11']",0,3,3
Czétényi János,Kis László,"['11-13', '5-11', '7-11']",0,3,7
Bálint Milán,Lippai László,"['11-8', '11-9', '12-10']",3,0,8
Bálint Milán,Szaka Zsolt,"['11-8', '11-8', '11-4']",3,0,12
Bálint Milán,Deszatta Zoltán,"['9-11', '16-14', '10-12', '6-11']",1,3,16
Bálint Milán,Kis László,"['11-6', '6-11', '4-11', '7-11']",1,3,4
