home_player,away_player,sets,resulthome,resultaway,match_number
Populás György,Koppány György,[],3,2,1
Populás György,Kardos Géza,[],2,3,5
Populás György,Hachbold Tamás,[],2,3,9
Populás György,Lipka Zsolt,[],2,3,13
Zacher Gizella,Koppány György,[],3,1,14
Zacher Gizella,Kardos Géza,[],2,3,2
Zacher Gizella,Hachbold Tamás,[],0,3,6
Zacher Gizella,Lipka Zsolt,[],0,3,10
Hittmann László,Koppány György,[],1,3,11
Hittmann László,Kardos Géza,[],3,2,15
Hittmann László,Hachbold Tamás,[],0,3,3
Hittmann László,Lipka Zsolt,[],1,3,7
Bálint Tamás,Koppány György,[],3,0,8
Bálint Tamás,Kardos Géza,[],2,3,12
Bálint Tamás,Hachbold Tamás,[],3,2,16
Bálint Tamás,Lipka Zsolt,[],3,2,4
