home_player,away_player,sets,resulthome,resultaway,match_number
Andráska Zoltán,Palágyi Imre ifj.,[],2,3,1
Andráska Zoltán,Vadnai Vince,[],1,3,5
Andráska Zoltán,Nagy Kálmán,[],3,0,9
Andráska Zoltán,Tárnok Péter András,[],3,0,13
Barkóczi Attila,Palágyi Imre ifj.,[],3,0,14
Barkóczi Attila,Vadnai Vince,[],0,3,2
Barkóczi Attila,Nagy Kálmán,[],3,0,6
Barkóczi Attila,Tárnok Péter András,[],3,0,10
Vajda József,Palágyi Imre ifj.,[],0,3,11
Vajda József,Vadnai Vince,[],0,3,15
Vajda József,Nagy Kálmán,[],3,0,3
Vajda József,Tárnok Péter András,[],3,2,7
Csonka Zoltán,Palágyi Imre ifj.,[],3,0,8
Csonka Zoltán,Vadnai Vince,[],3,0,12
Csonka Zoltán,Nagy Kálmán,[],3,0,16
Csonka Zoltán,Tárnok Péter András,[],3,0,4
