home_player,away_player,sets,resulthome,resultaway,match_number
Seszták Dániel,Nincs játékos,[],3,0,1
Seszták Dániel,Nincs játékos,[],3,0,5
Seszták Dániel,Nincs játékos,[],3,0,9
Seszták Dániel,Nincs játékos,[],3,0,13
Mészáros Bálint,Nincs játékos,[],3,0,14
Mészáros Bálint,Nincs játékos,[],3,0,2
Mészáros Bálint,Nincs játékos,[],3,0,6
Mészáros Bálint,Nincs játékos,[],3,0,10
Botlik Gergő,Nincs játékos,[],3,0,11
Botlik Gergő,Nincs játékos,[],3,0,15
Botlik Gergő,Nincs játékos,[],3,0,3
Botlik Gergő,Nincs játékos,[],3,0,7
Nagy Tamás,Nincs játékos,[],3,0,8
Nagy Tamás,Nincs játékos,[],3,0,12
Nagy Tamás,Nincs játékos,[],3,0,16
Nagy Tamás,Nincs játékos,[],3,0,4
