home_player,away_player,sets,resulthome,resultaway,match_number
Czeglédi Viktor Dr.,Muszta Csaba,[],3,2,1
Czeglédi Viktor Dr.,Gulyás István,[],2,3,5
Czeglédi Viktor Dr.,Kelemen József ifj.,[],3,2,9
Czeglédi Viktor Dr.,Pocsai Tibor,[],1,3,13
Kristóf Balázs,Muszta Csaba,[],1,3,14
Kristóf Balázs,Gulyás István,[],2,3,2
Kristóf Balázs,Kelemen József ifj.,[],3,1,6
Kristóf Balázs,Pocsai Tibor,[],0,3,10
Magyar Viktória,Muszta Csaba,[],1,3,11
Magyar Viktória,Gulyás István,[],0,3,15
Magyar Viktória,Kelemen József ifj.,[],0,3,3
Magyar Viktória,Pocsai Tibor,[],3,1,7
Ürményi Tamás,Muszta Csaba,[],0,3,8
Ürményi Tamás,Gulyás István,[],0,3,12
Ürményi Tamás,Kelemen József ifj.,[],0,3,16
Ürményi Tamás,Pocsai Tibor,[],0,3,4
