home_player,away_player,sets,resulthome,resultaway,match_number
Pikó Imre,Harsányi Zsolt Tamás,[],2,3,1
Pikó Imre,Tóth Jánosné,[],3,2,5
Pikó Imre,Éll József,[],3,2,9
Pikó Imre,Czinger Pál,[],3,2,13
Kertai László,Harsányi Zsolt Tamás,[],0,3,14
Kertai László,Tóth Jánosné,[],1,3,2
Kertai László,Éll József,[],2,3,6
Kertai László,Czinger Pál,[],3,0,10
Erdei István,Harsányi Zsolt Tamás,[],3,2,11
Erdei István,Tóth Jánosné,[],3,1,15
Erdei István,Éll József,[],2,3,3
Erdei István,Czinger Pál,[],3,1,7
Káli Sándor,Harsányi Zsolt Tamás,[],0,3,8
Káli Sándor,Tóth Jánosné,[],2,3,12
Káli Sándor,Éll József,[],0,3,16
Káli Sándor,Czinger Pál,[],3,0,4
