home_player,away_player,sets,resulthome,resultaway,match_number
Tóth Renátó,Strobel Soma,[],1,3,1
Tóth Renátó,Szabó József,[],3,1,5
Tóth Renátó,Kirchmayer Richárd,[],2,3,9
Tóth Renátó,Bali Péter,[],3,2,13
Bálint Sándor,Strobel Soma,[],2,3,14
Bálint Sándor,Szabó József,[],2,3,2
Bálint Sándor,Kirchmayer Richárd,[],3,2,6
Bálint Sándor,Bali Péter,[],3,1,10
Ferencz Máté,Strobel Soma,[],0,3,11
Ferencz Máté,Szabó József,[],0,3,15
Ferencz Máté,Kirchmayer Richárd,[],1,3,3
Ferencz Máté,Bali Péter,[],0,3,7
Matis Ferenc,Strobel Soma,[],1,3,8
Matis Ferenc,Szabó József,[],1,3,12
Matis Ferenc,Kirchmayer Richárd,[],1,3,16
Matis Ferenc,Bali Péter,[],2,3,4
