home_player,away_player,sets,resulthome,resultaway,match_number
Geiger János,Szarka Béla,[],3,1,1
Geiger János,Csonka Zoltán,[],0,3,5
Geiger János,Futó Molnár Ferenc,[],3,0,9
Geiger János,Sándor Tibor,[],1,3,13
Juhász-Vedres Sándor ifj.,Szarka Béla,[],2,3,14
Juhász-Vedres Sándor ifj.,Csonka Zoltán,[],2,3,2
Juhász-Vedres Sándor ifj.,Futó Molnár Ferenc,[],3,1,6
Juhász-Vedres Sándor ifj.,Sándor Tibor,[],1,3,10
Halmi István,Szarka Béla,[],1,3,11
Halmi István,Csonka Zoltán,[],0,3,15
Halmi István,Futó Molnár Ferenc,[],3,1,3
Halmi István,Sándor Tibor,[],3,2,7
Juhász-Vedres Sándor,Szarka Béla,[],2,3,8
Juhász-Vedres Sándor,Csonka Zoltán,[],0,3,12
Juhász-Vedres Sándor,Futó Molnár Ferenc,[],2,3,16
Juhász-Vedres Sándor,Sándor Tibor,[],1,3,4
