home_player,away_player,sets,resulthome,resultaway,match_number
Hertelendy Amadó,Szerdahelyi Péter,[],3,1,1
Hertelendy Amadó,Berger Árpád,[],3,0,5
Hertelendy Amadó,Bodó Tivadar,[],3,0,9
Hertelendy Amadó,Marosi Viktória dr.,[],3,0,13
Pósfai László,Szerdahelyi Péter,[],1,3,14
Pósfai László,Berger Árpád,[],0,3,2
Pósfai László,Bodó Tivadar,[],1,3,6
Pósfai László,Marosi Viktória dr.,[],3,1,10
Farkas Péter,Szerdahelyi Péter,[],1,3,11
Farkas Péter,Berger Árpád,[],3,1,15
Farkas Péter,Bodó Tivadar,[],0,3,3
Farkas Péter,Marosi Viktória dr.,[],0,3,7
Halász András,Szerdahelyi Péter,[],3,1,8
Halász András,Berger Árpád,[],3,1,12
Halász András,Bodó Tivadar,[],2,3,16
Halász András,Marosi Viktória dr.,[],1,3,4
