home_player,away_player,sets,resulthome,resultaway,match_number
Litkei József,Olbort Attila,[],3,0,1
Litkei József,Borisza Gyula,[],3,0,5
Litkei József,Rugási László,[],0,3,9
Litkei József,Prinyi Csaba,[],2,3,13
Geiger János,Olbort Attila,[],3,0,14
Geiger János,Borisza Gyula,[],3,1,2
Geiger János,Rugási László,[],2,3,6
Geiger János,Prinyi Csaba,[],1,3,10
Kovács Ádám,Olbort Attila,[],3,0,11
Kovács Ádám,Borisza Gyula,[],3,0,15
Kovács Ádám,Rugási László,[],3,1,3
Kovács Ádám,Prinyi Csaba,[],3,1,7
Molnár József dr.,Olbort Attila,[],2,3,8
Molnár József dr.,Borisza Gyula,[],1,3,12
Molnár József dr.,Rugási László,[],0,3,16
Molnár József dr.,Prinyi Csaba,[],0,3,4
