home_player,away_player,sets,resulthome,resultaway,match_number
Szalai István,Takács-Szentiványi Ildikó,"['11-8', '9-11', '8-11', '11-6']",3,2,1
Szalai István,Gyöngyössy György ifj.,"['11-8', '11-6', '11-6']",3,0,5
Szalai István,Gyöngyössy György,"['7-11', '12-14', '11-8', '8-11']",1,3,9
Szalai István,Takács  Attila,"['11-8', '11-8', '5-11', '11-4']",3,1,13
Botár AttilaMarosán Tamás,Takács-Szentiványi Ildikó,"['11-8', '5-11', '11-8', '11-8']",3,1,14
Botár AttilaMarosán Tamás,Gyöngyössy György ifj.,"['11-3', '11-6', '8-11', '13-11']",3,1,2
Botár AttilaMarosán Tamás,Gyöngyössy György,"['10-12', '10-12', '11-5', '9-11']",1,3,6
Botár AttilaMarosán Tamás,Takács  Attila,"['7-11', '6-11', '12-10', '5-11']",1,3,10
Tóth Márta,Takács-Szentiványi Ildikó,"['12-10', '11-2', '11-6']",3,0,11
Tóth Márta,Gyöngyössy György ifj.,"['5-11', '6-11', '8-11']",0,3,15
Tóth Márta,Gyöngyössy György,"['6-11', '8-11', '8-11']",0,3,3
Tóth Márta,Takács  Attila,"['11-6', '11-5', '6-11', '4-11']",3,2,7
Orosz Ferenc,Takács-Szentiványi Ildikó,"['11-9', '11-9', '11-4']",3,0,8
Orosz Ferenc,Gyöngyössy György ifj.,"['11-9', '11-7', '6-11', '9-11']",2,3,12
Orosz Ferenc,Gyöngyössy György,"['11-5', '11-6', '12-10']",3,0,16
Orosz Ferenc,Takács  Attila,"['11-7', '8-11', '11-7', '9-11']",2,3,4
