home_player,away_player,sets,resulthome,resultaway,match_number
Geiger János,Urbán Erika,[],0,3,1
Geiger János,Endrényi Gábor,[],2,3,5
Geiger János,Várady Ágnes,[],3,0,9
Geiger János,Nemes Gábor,[],1,3,13
Juhász-Vedres Sándor,Urbán Erika,[],1,3,14
Juhász-Vedres Sándor,Endrényi Gábor,[],0,3,2
Juhász-Vedres Sándor,Várady Ágnes,[],3,1,6
Juhász-Vedres Sándor,Nemes Gábor,[],2,3,10
Shan Mingyu,Urbán Erika,[],3,2,11
Shan Mingyu,Endrényi Gábor,[],1,3,15
Shan Mingyu,Várady Ágnes,[],0,3,3
Shan Mingyu,Nemes Gábor,[],1,3,7
Shen Chen,Urbán Erika,[],3,0,8
Shen Chen,Endrényi Gábor,[],3,2,12
Shen Chen,Várady Ágnes,[],3,2,16
Shen Chen,Nemes Gábor,[],2,3,4
