home_player,away_player,sets,resulthome,resultaway,match_number
Klampár Tibor ifj.,Farkas Zoltán,"['11-3', '11-1', '11-7']",3,0,1
Klampár Tibor ifj.,Solodovnikova Anna,"['11-6', '9-11', '11-5', '11-6']",3,1,5
Klampár Tibor ifj.,Korály Csaba,"['11-2', '11-7', '11-6']",3,0,9
Klampár Tibor ifj.,Gál Attila,"['11-1', '11-9', '11-7']",3,0,13
Németh Roland,Farkas Zoltán,"['11-5', '11-6', '11-6']",3,0,14
Németh Roland,Solodovnikova Anna,"['7-11', '11-6', '11-3', '11-8']",3,1,2
Németh Roland,Korály Csaba,"['11-6', '11-8', '11-8']",3,0,6
Németh Roland,Gál Attila,"['11-7', '11-8', '6-11', '4-11']",3,2,10
Klampár Tibor Kirill,Farkas Zoltán,"['11-4', '11-1', '11-3']",3,0,11
Klampár Tibor Kirill,Solodovnikova Anna,"['11-6', '11-7', '11-13', '11-4']",3,1,15
Klampár Tibor Kirill,Korály Csaba,"['11-4', '11-7', '9-11', '11-6']",3,1,3
Klampár Tibor Kirill,Gál Attila,"['11-9', '11-5', '11-6']",3,0,7
Morvay Bertalan,Farkas Zoltán,"['6-11', '6-11', '11-5', '11-4']",2,3,8
Morvay Bertalan,Solodovnikova Anna,"['6-11', '6-11', '11-8', '8-11']",1,3,12
Morvay Bertalan,Korály Csaba,"['10-12', '8-11', '12-10', '11-8']",2,3,16
Morvay Bertalan,Gál Attila,"['8-11', '4-11', '8-11']",0,3,4
