home_player,away_player,sets,resulthome,resultaway,match_number
Németh Ádám dr.,Demeter Miklós,"['11-7', '11-9', '9-11', '11-5']",3,1,1
Németh Ádám dr.,Jurik Andrea,"['11-8', '11-8', '11-7']",3,0,5
Németh Ádám dr.,Aszalos Péter,"['11-5', '14-12', '11-4']",3,0,9
Németh Ádám dr.,Bakó Szilvia,"['12-10', '11-7', '12-14', '9-11']",3,2,13
Berzy Tamás,Demeter Miklós,"['9-11', '11-9', '9-11', '12-10']",3,2,14
Berzy Tamás,Jurik Andrea,"['11-8', '8-11', '11-7', '11-7']",3,1,2
Berzy Tamás,Aszalos Péter,"['11-7', '11-5', '11-4']",3,0,6
Berzy Tamás,Bakó Szilvia,"['4-11', '4-11', '5-11']",0,3,10
Hegyi László,Demeter Miklós,"['9-11', '9-11', '7-11']",0,3,11
Hegyi László,Jurik Andrea,"['11-7', '11-4', '7-11', '5-11']",3,2,15
Hegyi László,Aszalos Péter,"['11-3', '11-9', '11-8']",3,0,3
Hegyi László,Bakó Szilvia,"['3-11', '8-11', '11-9', '4-11']",1,3,7
Georgopulosz VasziliszFrecska Sándor,Demeter Miklós,"['12-10', '9-11', '6-11', '12-14']",1,3,8
Georgopulosz VasziliszFrecska Sándor,Jurik Andrea,"['8-11', '11-8', '7-11', '11-7']",2,3,12
Georgopulosz VasziliszFrecska Sándor,Aszalos Péter,"['11-9', '11-8', '11-7']",3,0,16
Georgopulosz VasziliszFrecska Sándor,Bakó Szilvia,"['2-11', '3-11', '4-11']",0,3,4
