home_player,away_player,sets,resulthome,resultaway,match_number
Pálinkási Csaba dr.,Mikes József,[],3,0,1
Pálinkási Csaba dr.,Abádi Márton,[],3,1,5
Pálinkási Csaba dr.,Bakó Endre,[],3,1,9
Pálinkási Csaba dr.,Mannah Kinán dr,[],1,3,13
Kisgéczi Domonkos,Mikes József,[],3,2,14
Kisgéczi Domonkos,Abádi Márton,[],3,1,2
Kisgéczi Domonkos,Bakó Endre,[],0,3,6
Kisgéczi Domonkos,Mannah Kinán dr,[],0,3,10
Serfel Norbert,Mikes József,[],3,2,11
Serfel Norbert,Abádi Márton,[],3,2,15
Serfel Norbert,Bakó Endre,[],3,2,3
Serfel Norbert,Mannah Kinán dr,[],3,1,7
Nagy Gábor Zsolt,Mikes József,[],0,3,8
Nagy Gábor Zsolt,Abádi Márton,[],3,1,12
Nagy Gábor Zsolt,Bakó Endre,[],3,0,16
Nagy Gábor Zsolt,Mannah Kinán dr,[],1,3,4
