home_player,away_player,sets,resulthome,resultaway,match_number
Balogh Zsófia,Balogh József,[],3,0,1
Balogh Zsófia,Kardos Gyula,[],3,1,5
Balogh Zsófia,Serfel Norbert,[],0,3,9
Balogh Zsófia,Kricsfalusy Kornél,[],3,0,13
Keserű Dóra,Balogh József,[],3,0,14
Keserű Dóra,Kardos Gyula,[],0,3,2
Keserű Dóra,Serfel Norbert,[],2,3,6
Keserű Dóra,Kricsfalusy Kornél,[],2,3,10
Barabás Balázs,Balogh József,[],3,0,11
Barabás Balázs,Kardos Gyula,[],3,1,15
Barabás Balázs,Serfel Norbert,[],3,0,3
Barabás Balázs,Kricsfalusy Kornél,[],2,3,7
Kovács Krisztián,Balogh József,[],3,0,8
Kovács Krisztián,Kardos Gyula,[],2,3,12
Kovács Krisztián,Serfel Norbert,[],3,0,16
Kovács Krisztián,Kricsfalusy Kornél,[],3,0,4
