home_player,away_player,sets,resulthome,resultaway,match_number
Padla László,Xiong Shao,[],3,0,1
Padla László,Bálint Sándor,[],3,2,5
Padla László,Lukács Dániel,[],3,1,9
Padla László,Ferencz Máté,[],3,0,13
Csongor Tamás,Xiong Shao,[],0,3,14
Csongor Tamás,Bálint Sándor,[],3,2,2
Csongor Tamás,Lukács Dániel,[],2,3,6
Csongor Tamás,Ferencz Máté,[],3,0,10
Vitos Klára,Xiong Shao,[],2,3,11
Vitos Klára,Bálint Sándor,[],3,1,15
Vitos Klára,Lukács Dániel,[],0,3,3
Vitos Klára,Ferencz Máté,[],3,0,7
Szűcs Gergely,Xiong Shao,[],2,3,8
Szűcs Gergely,Bálint Sándor,[],3,0,12
Szűcs Gergely,Lukács Dániel,[],1,3,16
Szűcs Gergely,Ferencz Máté,[],3,1,4
