home_player,away_player,sets,resulthome,resultaway,match_number
Kelemen János,Szabó József,"['11-9', '11-6', '11-5']",3,0,1
Kelemen János,Mucsina István,"['11-6', '10-12', '11-6', '6-11']",2,3,5
Kelemen János,Fábián Ferenc,"['11-6', '11-5', '11-9']",3,0,9
Kelemen János,Stirling Tamás dr.,"['10-12', '11-4', '11-6', '6-11']",3,2,13
Gárdai Csaba,Szabó József,"['12-10', '11-7', '11-5']",3,0,14
Gárdai Csaba,Mucsina István,"['11-3', '8-11', '11-1', '5-11']",2,3,2
Gárdai Csaba,Fábián Ferenc,"['11-2', '8-11', '15-13', '11-3']",3,1,6
Gárdai Csaba,Stirling Tamás dr.,"['9-11', '5-11', '12-10', '8-11']",1,3,10
Gönczöl Péter,Szabó József,"['11-8', '6-11', '8-11', '11-5']",3,2,11
Gönczöl Péter,Mucsina István,"['11-9', '14-12', '5-11', '12-10']",3,1,15
Gönczöl Péter,Fábián Ferenc,"['11-6', '11-6', '7-11', '11-7']",3,1,3
Gönczöl Péter,Stirling Tamás dr.,"['8-11', '9-11', '5-11']",0,3,7
Veress Barna Dániel,Szabó József,"['3-11', '7-11', '11-4', '8-11']",1,3,8
Veress Barna Dániel,Mucsina István,"['7-11', '11-8', '11-7', '3-11']",3,2,12
Veress Barna Dániel,Fábián Ferenc,"['11-9', '11-9', '11-9']",3,0,16
Veress Barna Dániel,Stirling Tamás dr.,"['7-11', '4-11', '5-11']",0,3,4
