home_player,away_player,sets,resulthome,resultaway,match_number
Németh Roland,Halasi Dávid dr.,"['11-5', '11-4', '11-7']",3,0,1
Németh Roland,Széles Gergely Zoltán,"['7-11', '11-5', '11-5', '11-4']",3,1,5
Németh Roland,Mészáros Bálint,"['11-8', '11-7', '11-5']",3,0,9
Németh Roland,Váczi Attila Mihály,"['11-6', '11-4', '11-9']",3,0,13
Klampár Tibor Kirill,Halasi Dávid dr.,"['11-2', '11-7', '11-1']",3,0,14
Klampár Tibor Kirill,Széles Gergely Zoltán,"['11-6', '11-8', '5-11', '11-6']",3,1,2
Klampár Tibor Kirill,Mészáros Bálint,"['11-3', '11-3', '11-3']",3,0,6
Klampár Tibor Kirill,Váczi Attila Mihály,"['11-4', '13-11', '11-5']",3,0,10
Mezei Levente,Halasi Dávid dr.,"['11-4', '11-4', '11-6']",3,0,11
Mezei Levente,Széles Gergely Zoltán,"['11-5', '11-4', '11-9']",3,0,15
Mezei Levente,Mészáros Bálint,"['11-6', '11-4', '11-2']",3,0,3
Mezei Levente,Váczi Attila Mihály,"['11-8', '11-8', '14-12']",3,0,7
Morvay Bertalan,Halasi Dávid dr.,"['11-9', '9-11', '2-11', '11-8']",3,2,8
Morvay Bertalan,Széles Gergely Zoltán,"['6-11', '6-11', '11-5', '7-11']",1,3,12
Morvay Bertalan,Mészáros Bálint,"['11-6', '11-6', '11-6']",3,0,16
Morvay Bertalan,Váczi Attila Mihály,"['12-10', '11-6', '11-6']",3,0,4
