home_player,away_player,sets,resulthome,resultaway,match_number
Kovács János,Kertész Gábor,[],3,0,1
Kovács János,Csercsa István,[],3,1,5
Kovács János,Vasanits Attila,[],3,0,9
Kovács János,Bálint Sándor,[],3,0,13
Misák István,Kertész Gábor,[],0,3,14
Misák István,Csercsa István,[],3,0,2
Misák István,Vasanits Attila,[],3,0,6
Misák István,Bálint Sándor,[],0,3,10
Bárány Attila,Kertész Gábor,[],2,3,11
Bárány Attila,Csercsa István,[],3,0,15
Bárány Attila,Vasanits Attila,[],3,0,3
Bárány Attila,Bálint Sándor,[],3,1,7
Szabó László,Kertész Gábor,[],3,0,8
Szabó László,Csercsa István,[],1,3,12
Szabó László,Vasanits Attila,[],3,1,16
Szabó László,Bálint Sándor,[],3,0,4
