home_player,away_player,sets,resulthome,resultaway,match_number
Pecsenyánszky István,Bencsik Gergely,"['9-11', '11-5', '4-11', '11-3']",3,2,1
Pecsenyánszky István,Németh Bence,"['7-11', '12-10', '6-11', '11-9']",2,3,5
Pecsenyánszky István,Kiss Tamás,"['11-6', '11-5', '11-7']",3,0,9
Pecsenyánszky István,Tóth Zsolt,"['11-7', '8-11', '6-11', '9-11']",1,3,13
Molnár Tibor,Bencsik Gergely,"['11-4', '12-10', '9-11', '3-11']",3,2,14
Molnár Tibor,Németh Bence,"['8-11', '9-11', '13-11', '7-11']",1,3,2
Molnár Tibor,Kiss Tamás,"['10-12', '8-11', '12-10', '14-12']",3,2,6
Molnár Tibor,Tóth Zsolt,"['11-8', '11-13', '4-11', '10-12']",1,3,10
Tóth Tamás,Bencsik Gergely,"['8-11', '8-11', '6-11']",0,3,11
Tóth Tamás,Németh Bence,"['9-11', '6-11', '7-11']",0,3,15
Tóth Tamás,Kiss Tamás,"['11-9', '11-7', '11-6']",3,0,3
Tóth Tamás,Tóth Zsolt,"['11-6', '11-9', '11-8']",3,0,7
Sramkó László,Bencsik Gergely,"['6-11', '10-12', '10-12']",0,3,8
Sramkó László,Németh Bence,"['11-7', '12-10', '7-11', '11-7']",3,1,12
Sramkó László,Kiss Tamás,"['11-5', '11-5', '11-4']",3,0,16
Sramkó László,Tóth Zsolt,"['7-11', '9-11', '9-11']",0,3,4
