home_player,away_player,sets,resulthome,resultaway,match_number
Kapus Ferenc,Mühl Gabriella,[],2,3,1
Kapus Ferenc,Horváth Gábor,[],1,3,5
Kapus Ferenc,Maczenkó Ferenc,[],1,3,9
Kapus Ferenc,Lippai László,[],3,1,13
Babusa Sándor,Mühl Gabriella,[],3,2,14
Babusa Sándor,Horváth Gábor,[],3,0,2
Babusa Sándor,Maczenkó Ferenc,[],1,3,6
Babusa Sándor,Lippai László,[],2,3,10
Markó Tamás,Mühl Gabriella,[],1,3,11
Markó Tamás,Horváth Gábor,[],2,3,15
Markó Tamás,Maczenkó Ferenc,[],3,0,3
Markó Tamás,Lippai László,[],2,3,7
Nincs játékos,Mühl Gabriella,[],0,3,8
Nincs játékos,Horváth Gábor,[],0,3,12
Nincs játékos,Maczenkó Ferenc,[],0,3,16
Nincs játékos,Lippai László,[],0,3,4
