home_player,away_player,sets,resulthome,resultaway,match_number
Rohovszky László Dr.,Seszták Dániel,[],3,2,1
Rohovszky László Dr.,Kovács Krisztián,[],3,0,5
Rohovszky László Dr.,Zsoldos Rafael,[],3,0,9
Rohovszky László Dr.,Bere László,[],3,2,13
Lukács Dániel,Seszták Dániel,[],2,3,14
Lukács Dániel,Kovács Krisztián,[],3,1,2
Lukács Dániel,Zsoldos Rafael,[],2,3,6
Lukács Dániel,Bere László,[],2,3,10
Matis Ferenc,Seszták Dániel,[],0,3,11
Matis Ferenc,Kovács Krisztián,[],0,3,15
Matis Ferenc,Zsoldos Rafael,[],1,3,3
Matis Ferenc,Bere László,[],0,3,7
Sólyomi Péter,Seszták Dániel,[],0,3,8
Sólyomi Péter,Kovács Krisztián,[],3,2,12
Sólyomi Péter,Zsoldos Rafael,[],3,0,16
Sólyomi Péter,Bere László,[],1,3,4
