home_player,away_player,sets,resulthome,resultaway,match_number
Juhász László,Lucz  Bertold,[],3,2,1
Juhász László,Kopasz Tibor,[],1,3,5
Juhász László,Krajczár István,[],3,0,9
Juhász László,Antal Imre,[],1,3,13
Gyuris Alajos Tibor,Lucz  Bertold,[],3,0,14
Gyuris Alajos Tibor,Kopasz Tibor,[],2,3,2
Gyuris Alajos Tibor,Krajczár István,[],2,3,6
Gyuris Alajos Tibor,Antal Imre,[],1,3,10
Kása Ádám,Lucz  Bertold,[],2,3,11
Kása Ádám,Kopasz Tibor,[],2,3,15
Kása Ádám,Krajczár István,[],3,1,3
Kása Ádám,Antal Imre,[],3,1,7
Medgyes Egon,Lucz  Bertold,[],3,1,8
Medgyes Egon,Kopasz Tibor,[],3,0,12
Medgyes Egon,Krajczár István,[],3,2,16
Medgyes Egon,Antal Imre,[],0,3,4
