home_player,away_player,sets,resulthome,resultaway,match_number
Péntek Tibor,Seprős Richárd,"['7-11', '9-11', '11-9', '9-11']",1,3,1
Péntek Tibor,Baán Rita,"['8-11', '11-8', '11-7', '11-9']",3,1,5
Péntek Tibor,Sztárcsevics Gábor,"['7-11', '4-11', '7-11']",0,3,9
Péntek Tibor,Gőgh József,"['6-11', '12-10', '12-10', '8-11']",2,3,13
Szántó Gyula,Seprős Richárd,"['11-7', '11-7', '11-5']",3,0,14
Szántó Gyula,Baán Rita,"['11-6', '11-7', '11-8']",3,0,2
Szántó Gyula,Sztárcsevics Gábor,"['9-11', '5-11', '8-11']",0,3,6
Szántó Gyula,Gőgh József,"['11-7', '11-7', '11-7']",3,0,10
Radu Doru,Seprős Richárd,"['11-4', '11-6', '5-11', '13-11']",3,1,11
Radu Doru,Baán Rita,"['11-8', '9-11', '11-9', '12-10']",3,1,15
Radu Doru,Sztárcsevics Gábor,"['11-9', '5-11', '10-12', '10-12']",1,3,3
Radu Doru,Gőgh József,"['11-5', '11-5', '11-4']",3,0,7
Mühl Ágnes,Seprős Richárd,"['11-6', '12-14', '11-4', '11-5']",3,1,8
Mühl Ágnes,Baán Rita,"['11-6', '12-10', '11-8']",3,0,12
Mühl Ágnes,Sztárcsevics Gábor,"['4-11', '11-6', '8-11', '11-7']",3,2,16
Mühl Ágnes,Gőgh József,"['11-6', '11-8', '11-4']",3,0,4
