home_player,away_player,sets,resulthome,resultaway,match_number
Gulyás Áron,Simon Péter,"['9-11', '10-12', '6-11']",0,3,1
Gulyás Áron,Horváth Kálmán,"['3-11', '10-12', '7-11']",0,3,5
Gulyás Áron,Bakó Oszkár,"['7-11', '8-11', '8-11']",0,3,9
Gulyás Áron,Gubai György,"['3-11', '9-11', '5-11']",0,3,13
Brázai Béla,Simon Péter,"['7-11', '9-11', '11-9', '6-11']",1,3,14
Brázai Béla,Horváth Kálmán,"['8-11', '3-11', '10-12']",0,3,2
Brázai Béla,Bakó Oszkár,"['8-11', '4-11', '8-11']",0,3,6
Brázai Béla,Gubai György,"['17-15', '4-11', '12-10', '6-11']",2,3,10
Brázai Balázs Botond,Simon Péter,"['11-4', '11-6', '11-8']",3,0,11
Brázai Balázs Botond,Horváth Kálmán,"['11-9', '9-11', '12-10', '11-9']",3,1,15
Brázai Balázs Botond,Bakó Oszkár,"['12-10', '7-11', '5-11', '6-11']",1,3,3
Brázai Balázs Botond,Gubai György,"['11-6', '9-11', '11-8', '11-5']",3,1,7
Janzsó Gergely,Simon Péter,"['11-7', '9-11', '11-6', '11-8']",3,1,8
Janzsó Gergely,Horváth Kálmán,"['11-7', '12-14', '11-9', '4-11']",3,2,12
Janzsó Gergely,Bakó Oszkár,"['8-11', '4-11', '4-11']",0,3,16
Janzsó Gergely,Gubai György,"['11-8', '9-11', '3-11', '11-8']",3,2,4
