home_player,away_player,sets,resulthome,resultaway,match_number
Tóth Gyula,Balogh József,[],3,0,1
Tóth Gyula,Kardos Gyula,[],3,0,5
Tóth Gyula,Kricsfalusy Kornél,[],3,0,9
Tóth Gyula,Serfel Norbert,[],3,1,13
Takács  Attila,Balogh József,[],3,1,14
Takács  Attila,Kardos Gyula,[],3,0,2
Takács  Attila,Kricsfalusy Kornél,[],2,3,6
Takács  Attila,Serfel Norbert,[],3,0,10
Takács-Szentiványi Ildikó,Balogh József,[],2,3,11
Takács-Szentiványi Ildikó,Kardos Gyula,[],3,1,15
Takács-Szentiványi Ildikó,Kricsfalusy Kornél,[],2,3,3
Takács-Szentiványi Ildikó,Serfel Norbert,[],2,3,7
Takács Lajos,Balogh József,[],3,2,8
Takács Lajos,Kardos Gyula,[],3,0,12
Takács Lajos,Kricsfalusy Kornél,[],3,1,16
Takács Lajos,Serfel Norbert,[],3,2,4
