home_player,away_player,sets,resulthome,resultaway,match_number
Bercsényi Gábor dr.,Krebs Zoltán,[],1,3,1
Bercsényi Gábor dr.,Bálint Milán,[],3,1,5
Bercsényi Gábor dr.,Krebs Benedek,[],3,0,9
Bercsényi Gábor dr.,Jónyer Istvánné,[],3,0,13
Gut József,Krebs Zoltán,[],0,3,14
Gut József,Bálint Milán,[],3,0,2
Gut József,Krebs Benedek,[],3,0,6
Gut József,Jónyer Istvánné,[],3,0,10
Papp Sándor,Krebs Zoltán,[],0,3,11
Papp Sándor,Bálint Milán,[],3,2,15
Papp Sándor,Krebs Benedek,[],3,0,3
Papp Sándor,Jónyer Istvánné,[],3,0,7
Gut Zoltán,Krebs Zoltán,[],1,3,8
Gut Zoltán,Bálint Milán,[],3,0,12
Gut Zoltán,Krebs Benedek,[],3,0,16
Gut Zoltán,Jónyer Istvánné,[],3,0,4
