home_player,away_player,sets,resulthome,resultaway,match_number
Szakács Szilárd,Fehérhegyi Attila,[],3,2,1
Szakács Szilárd,Koppány György,[],3,1,5
Szakács Szilárd,,[],2,3,9
Szakács Szilárd,Kardos Géza,[],3,0,13
Vagyóczki András,Fehérhegyi Attila,[],0,3,14
Vagyóczki András,Koppány György,[],0,3,2
Vagyóczki András,,[],0,3,6
Vagyóczki András,Kardos Géza,[],1,3,10
Szabó József,Fehérhegyi Attila,[],2,3,11
Szabó József,Koppány György,[],2,3,15
Szabó József,,[],0,3,3
Szabó József,Kardos Géza,[],1,3,7
Kirchmayer Richárd,Fehérhegyi Attila,[],3,1,8
Kirchmayer Richárd,Koppány György,[],3,0,12
Kirchmayer Richárd,,[],3,2,16
Kirchmayer Richárd,Kardos Géza,[],1,3,4
