home_player,away_player,sets,resulthome,resultaway,match_number
Mohácsi János,Halász András,[],2,3,1
Mohácsi János,Bonnyainé Varga Éva,[],3,1,5
Mohácsi János,Komár János,[],0,3,9
Mohácsi János,Pósfai László,[],0,3,13
Dezsényiné Horgos Barbara,Halász András,[],0,3,14
Dezsényiné Horgos Barbara,Bonnyainé Varga Éva,[],0,3,2
Dezsényiné Horgos Barbara,Komár János,[],0,3,6
Dezsényiné Horgos Barbara,Pósfai László,[],1,3,10
Borbély János,Halász András,[],0,3,11
Borbély János,Bonnyainé Varga Éva,[],3,0,15
Borbély János,Komár János,[],1,3,3
Borbély János,Pósfai László,[],1,3,7
Somogyi Roland,Halász András,[],3,1,8
Somogyi Roland,Bonnyainé Varga Éva,[],3,2,12
Somogyi Roland,Komár János,[],3,0,16
Somogyi Roland,Pósfai László,[],3,0,4
