home_player,away_player,sets,resulthome,resultaway,match_number
Török Attila,Várady Zsolt dr.,[],3,1,1
Török Attila,Novothny-Farkas Csaba,[],3,0,5
Török Attila,Homonyik Attila,[],3,0,9
Török Attila,Csikos Ferenc,[],0,3,13
Bodnár István,Várady Zsolt dr.,[],1,3,14
Bodnár István,Novothny-Farkas Csaba,[],3,1,2
Bodnár István,Homonyik Attila,[],3,1,6
Bodnár István,Csikos Ferenc,[],0,3,10
Töltl Márton,Várady Zsolt dr.,[],2,3,11
Töltl Márton,Novothny-Farkas Csaba,[],3,0,15
Töltl Márton,Homonyik Attila,[],3,0,3
Töltl Márton,Csikos Ferenc,[],1,3,7
Kardos Géza,Várady Zsolt dr.,[],3,0,8
Kardos Géza,Novothny-Farkas Csaba,[],3,0,12
Kardos Géza,Homonyik Attila,[],3,1,16
Kardos Géza,Csikos Ferenc,[],1,3,4
