home_player,away_player,sets,resulthome,resultaway,match_number
Juhász-Vedres Sándor ifj.,Farkas Márton,[],3,2,1
Juhász-Vedres Sándor ifj.,Molnár Tibor,[],3,1,5
Juhász-Vedres Sándor ifj.,Dobi László,[],3,0,9
Juhász-Vedres Sándor ifj.,Pecsenyánszky István,[],3,1,13
Kovács Ádám,Farkas Márton,[],3,2,14
Kovács Ádám,Molnár Tibor,[],0,3,2
Kovács Ádám,Dobi László,[],3,1,6
Kovács Ádám,Pecsenyánszky István,[],2,3,10
Juhász-Vedres Sándor,Farkas Márton,[],3,2,11
Juhász-Vedres Sándor,Molnár Tibor,[],3,0,15
Juhász-Vedres Sándor,Dobi László,[],1,3,3
Juhász-Vedres Sándor,Pecsenyánszky István,[],3,1,7
Dudás Balázs dr.,Farkas Márton,[],3,0,8
Dudás Balázs dr.,Molnár Tibor,[],3,0,12
Dudás Balázs dr.,Dobi László,[],3,1,16
Dudás Balázs dr.,Pecsenyánszky István,[],3,0,4
