home_player,away_player,sets,resulthome,resultaway,match_number
Schmidt Attila,Takács-Szentiványi Ildikó,[],3,2,1
Schmidt Attila,Takács Lajos,[],2,3,5
Schmidt Attila,Nincs játékos,[],3,0,9
Schmidt Attila,Takács  Attila,[],0,3,13
Katus Ferenc,Takács-Szentiványi Ildikó,[],3,0,14
Katus Ferenc,Takács Lajos,[],2,3,2
Katus Ferenc,Nincs játékos,[],3,0,6
Katus Ferenc,Takács  Attila,[],3,2,10
Kovács Attila,Takács-Szentiványi Ildikó,[],0,3,11
Kovács Attila,Takács Lajos,[],1,3,15
Kovács Attila,Nincs játékos,[],3,0,3
Kovács Attila,Takács  Attila,[],0,3,7
Falusi István,Takács-Szentiványi Ildikó,[],3,0,8
Falusi István,Takács Lajos,[],1,3,12
Falusi István,Nincs játékos,[],3,0,16
Falusi István,Takács  Attila,[],2,3,4
